Date,Strategy,Old_Weight,New_Weight,Rebalance_Size,Transaction_Cost
2012-04-16,Vol Targeting,0.7365709934355001,0.7439243876689485,0.007353394233448385,1.1030091350172577e-05
2012-04-17,Vol Targeting,0.7439243876689485,0.7483415280634963,0.004417140394547769,6.625710591821654e-06
2012-04-18,Vol Targeting,0.7483415280634963,0.7494358624713693,0.0010943344078729877,1.6415016118094817e-06
2012-04-19,Vol Targeting,0.7494358624713693,0.7640435772983767,0.014607714827007401,2.19115722405111e-05
2012-04-20,Vol Targeting,0.7640435772983767,0.7775254260705655,0.013481848772188831,2.0222773158283246e-05
2012-04-23,Vol Targeting,0.7775254260705655,0.7697428530560797,0.007782573014485816,1.1673859521728725e-05
2012-04-24,Vol Targeting,0.7697428530560797,0.7751025267282629,0.005359673672183152,8.039510508274728e-06
2012-04-25,Vol Targeting,0.7751025267282629,0.8653515527130273,0.09024902598476447,0.0001353735389771467
2012-04-26,Vol Targeting,0.8653515527130273,0.8809000420594822,0.015548489346454919,2.332273401968238e-05
2012-04-27,Vol Targeting,0.8809000420594822,0.9451478974818316,0.06424785542234934,9.637178313352402e-05
2012-04-30,Vol Targeting,0.9451478974818316,0.9781951942161493,0.03304729673431772,4.9570945101476587e-05
2012-05-02,Vol Targeting,0.9781951942161493,0.9689607492124355,0.009234445003713843,1.3851667505570764e-05
2012-05-03,Vol Targeting,0.9689607492124355,0.9709913652560618,0.00203061604362631,3.0459240654394647e-06
2012-05-04,Vol Targeting,0.9709913652560618,1.0,0.029008634743938222,4.3512952115907335e-05
2012-05-09,Vol Targeting,1.0,0.9225686366085054,0.07743136339149459,0.00011614704508724188
2012-05-10,Vol Targeting,0.9225686366085054,0.967331059016915,0.04476242240840955,6.714363361261432e-05
2012-05-11,Ema Crossover,1.0,0.0,1.0,0.0015
2012-05-11,Vol Targeting,0.967331059016915,0.9717671344407499,0.004436075423834951,6.654113135752426e-06
2012-05-14,Vol Targeting,0.9717671344407499,0.9660587142059603,0.0057084202347895685,8.562630352184353e-06
2012-05-15,Vol Targeting,0.9660587142059603,1.0,0.033941285794039655,5.091192869105949e-05
2012-05-17,Vol Targeting,1.0,0.9669935831610322,0.03300641683896777,4.950962525845165e-05
2012-05-18,Vol Targeting,0.9669935831610322,1.0,0.03300641683896777,4.950962525845165e-05
2012-05-25,Vol Targeting,1.0,0.974201688472651,0.025798311527349016,3.869746729102352e-05
2012-05-28,Vol Targeting,0.974201688472651,0.9852052907724352,0.011003602299784254,1.6505403449676383e-05
2012-05-29,Vol Targeting,0.9852052907724352,0.9261279749855374,0.05907731578689779,8.861597368034668e-05
2012-05-30,Vol Targeting,0.9261279749855374,0.9244922014906389,0.001635773494898518,2.4536602423477772e-06
2012-05-31,Vol Targeting,0.9244922014906389,0.9180910748350382,0.006401126655600775,9.601689983401162e-06
2012-06-01,Vol Targeting,0.9180910748350382,0.9596386155239215,0.04154754068888333,6.2321311033325e-05
2012-06-04,Vol Targeting,0.9596386155239215,0.9183966681562242,0.04124194736769726,6.186292105154589e-05
2012-06-05,Vol Targeting,0.9183966681562242,0.9219106006407151,0.0035139324844908337,5.270898726736251e-06
2012-06-06,Vol Targeting,0.9219106006407151,0.9831903709171681,0.06127977027645304,9.191965541467956e-05
2012-06-07,Vol Targeting,0.9831903709171681,0.8216935575999476,0.16149681331722054,0.00024224521997583083
2012-06-08,Vol Targeting,0.8216935575999476,0.8862280811007317,0.06453452350078415,9.680178525117623e-05
2012-06-11,Vol Targeting,0.8862280811007317,0.8910200358730661,0.004791954772334406,7.187932158501609e-06
2012-06-12,Vol Targeting,0.8910200358730661,0.8897626108647414,0.0012574250083247085,1.8861375124870627e-06
2012-06-13,Vol Targeting,0.8897626108647414,0.8817630915920466,0.007999519272694822,1.1999278909042232e-05
2012-06-14,Vol Targeting,0.8817630915920466,0.8891790843452412,0.0074159927531946,1.11239891297919e-05
2012-06-15,Vol Targeting,0.8891790843452412,0.8551283392588312,0.03405074508640993,5.1076117629614894e-05
2012-06-18,Vol Targeting,0.8551283392588312,0.8816722998572825,0.02654396059845121,3.981594089767682e-05
2012-06-19,Vol Targeting,0.8816722998572825,0.8315873482076319,0.050084951649650544,7.512742747447582e-05
2012-06-20,Vol Targeting,0.8315873482076319,0.8270767366728455,0.0045106115347863796,6.7659173021795695e-06
2012-06-21,Vol Targeting,0.8270767366728455,0.8390226354207132,0.011945898747867667,1.79188481218015e-05
2012-06-22,Vol Targeting,0.8390226354207132,0.8440379936063492,0.005015358185636032,7.523037278454048e-06
2012-06-25,Vol Targeting,0.8440379936063492,0.8771637704096974,0.03312577680334816,4.9688665205022246e-05
2012-06-26,Vol Targeting,0.8771637704096974,0.8658070483788749,0.011356722030822497,1.7035083046233748e-05
2012-06-27,Vol Targeting,0.8658070483788749,0.891527159133962,0.025720110755087067,3.85801661326306e-05
2012-06-28,Vol Targeting,0.891527159133962,0.8901190598982951,0.001408099235666871,2.1121488535003065e-06
2012-06-29,Vol Targeting,0.8901190598982951,0.9088310360391233,0.0187119761408282,2.8067964211242303e-05
2012-07-02,Vol Targeting,0.9088310360391233,0.827748960926169,0.08108207511295429,0.00012162311266943144
2012-07-03,Vol Targeting,0.827748960926169,0.9013128510871914,0.07356389016102238,0.00011034583524153357
2012-07-04,Vol Targeting,0.9013128510871914,0.9017633527639554,0.00045050167676397024,6.757525151459554e-07
2012-07-05,Vol Targeting,0.9017633527639554,0.9015775093296526,0.00018584343430272376,2.7876515145408567e-07
2012-07-06,Vol Targeting,0.9015775093296526,1.0,0.09842249067034736,0.00014763373600552106
2012-07-13,Vol Targeting,1.0,0.945952555318025,0.05404744468197498,8.107116702296246e-05
2012-07-16,Vol Targeting,0.945952555318025,0.9968928452902238,0.05094028997219879,7.641043495829819e-05
2012-07-17,Vol Targeting,0.9968928452902238,1.0,0.003107154709776183,4.660732064664275e-06
2012-07-30,Vol Targeting,1.0,0.9779493984593742,0.02205060154062577,3.307590231093866e-05
2012-07-31,Vol Targeting,0.9779493984593742,1.0,0.02205060154062577,3.307590231093866e-05
2012-08-07,Vol Targeting,1.0,0.9976998585170122,0.0023001414829878497,3.4502122244817744e-06
2012-08-08,Ema Crossover,0.0,1.0,1.0,0.0015
2012-08-08,Vol Targeting,0.9976998585170122,0.9874866190671442,0.010213239449867961,1.5319859174801942e-05
2012-08-09,Vol Targeting,0.9874866190671442,1.0,0.012513380932855811,1.8770071399283717e-05
2012-09-24,Vol Targeting,1.0,0.8954375109843882,0.10456248901561183,0.00015684373352341775
2012-09-25,Vol Targeting,0.8954375109843882,0.8909172940366995,0.004520216947688671,6.780325421533006e-06
2012-09-26,Vol Targeting,0.8909172940366995,0.8911122042529427,0.0001949102162431826,2.9236532436477394e-07
2012-09-27,Vol Targeting,0.8911122042529427,0.8993211209668907,0.008208916713947967,1.231337507092195e-05
2012-09-28,Vol Targeting,0.8993211209668907,0.9121373560392327,0.012816235072342086,1.922435260851313e-05
2012-10-01,Vol Targeting,0.9121373560392327,0.9527549689801614,0.04061761294092869,6.092641941139304e-05
2012-10-03,Vol Targeting,0.9527549689801614,0.9531546583899996,0.00039968940983814427,5.995341147572164e-07
2012-10-04,Vol Targeting,0.9531546583899996,1.0,0.046845341610000424,7.026801241500064e-05
2012-10-08,Vol Targeting,1.0,0.972002003836661,0.02799799616333898,4.199699424500847e-05
2012-10-09,Vol Targeting,0.972002003836661,0.948584531178175,0.023417472658486038,3.512620898772906e-05
2012-10-10,Vol Targeting,0.948584531178175,0.9489816216850051,0.00039709050683012226,5.956357602451834e-07
2012-10-11,Vol Targeting,0.9489816216850051,0.9761363070978395,0.02715468541283439,4.0732028119251586e-05
2012-10-12,Vol Targeting,0.9761363070978395,0.963881848570063,0.012254458527776513,1.838168779166477e-05
2012-10-15,Vol Targeting,0.963881848570063,0.9479204379622946,0.015961410607768345,2.3942115911652518e-05
2012-10-16,Vol Targeting,0.9479204379622946,0.9544681381146285,0.006547700152333857,9.821550228500786e-06
2012-10-17,Vol Targeting,0.9544681381146285,0.9358580772534343,0.01861006086119421,2.7915091291791316e-05
2012-10-18,Vol Targeting,0.9358580772534343,1.0,0.06414192274656572,9.621288411984857e-05
2013-03-20,Vol Targeting,1.0,0.9527708257664306,0.047229174233569426,7.084376135035414e-05
2013-03-21,Vol Targeting,0.9527708257664306,0.9575434295941653,0.0047726038277347005,7.158905741602051e-06
2013-03-22,Vol Targeting,0.9575434295941653,0.9551169782064977,0.0024264513876676164,3.6396770815014247e-06
2013-03-25,Vol Targeting,0.9551169782064977,1.0,0.04488302179350234,6.732453269025351e-05
2013-04-17,Vol Targeting,1.0,0.969043991127614,0.03095600887238603,4.643401330857905e-05
2013-04-18,Vol Targeting,0.969043991127614,0.9736939796839486,0.004649988556334583,6.974982834501875e-06
2013-04-22,Vol Targeting,0.9736939796839486,0.9090773186484109,0.06461666103553765,9.692499155330647e-05
2013-04-23,Vol Targeting,0.9090773186484109,0.9459472062648974,0.03686988761648646,5.5304831424729693e-05
2013-04-25,Vol Targeting,0.9459472062648974,0.9703435106671177,0.024396304402220292,3.659445660333044e-05
2013-04-26,Vol Targeting,0.9703435106671177,0.9508679822252244,0.019475528441893264,2.9213292662839895e-05
2013-04-29,Vol Targeting,0.9508679822252244,0.9319287967576863,0.018939185467538144,2.8408778201307217e-05
2013-04-30,Vol Targeting,0.9319287967576863,0.9352582246912854,0.0033294279335991384,4.994141900398708e-06
2013-05-02,Vol Targeting,0.9352582246912854,0.9345010145135669,0.0007572101777184592,1.1358152665776889e-06
2013-05-03,Vol Targeting,0.9345010145135669,0.9208682291016896,0.01363278541187729,2.0449178117815937e-05
2013-05-06,Vol Targeting,0.9208682291016896,0.8934695994567168,0.02739862964497286,4.1097944467459295e-05
2013-05-07,Vol Targeting,0.8934695994567168,0.898689287950588,0.005219688493871222,7.829532740806833e-06
2013-05-08,Vol Targeting,0.898689287950588,0.9304072674004743,0.0317179794498863,4.7576969174829454e-05
2013-05-09,Vol Targeting,0.9304072674004743,1.0,0.0695927325995257,0.00010438909889928855
2013-05-14,Vol Targeting,1.0,0.9564637565263143,0.043536243473685676,6.530436521052851e-05
2013-05-15,Vol Targeting,0.9564637565263143,0.9708682665635828,0.014404510037268503,2.1606765055902754e-05
2013-05-16,Vol Targeting,0.9708682665635828,0.8742432096341979,0.09662505692938494,0.0001449375853940774
2013-05-17,Vol Targeting,0.8742432096341979,0.9307146645055748,0.05647145487137695,8.470718230706543e-05
2013-05-20,Vol Targeting,0.9307146645055748,0.9303769727885391,0.0003376917170356819,5.065375755535229e-07
2013-05-21,Vol Targeting,0.9303769727885391,0.9812208230834665,0.05084385029492733,7.626577544239099e-05
2013-05-22,Vol Targeting,0.9812208230834665,0.9560962601328317,0.02512456295063481,3.7686844425952215e-05
2013-05-23,Vol Targeting,0.9560962601328317,0.9938791084539709,0.037782848321139206,5.667427248170881e-05
2013-05-24,Vol Targeting,0.9938791084539709,0.8858297110024786,0.10804939745149222,0.00016207409617723833
2013-05-27,Vol Targeting,0.8858297110024786,0.8854516321610778,0.0003780788414008418,5.671182621012627e-07
2013-05-28,Vol Targeting,0.8854516321610778,0.8695492993162014,0.01590233284487641,2.3853499267314615e-05
2013-05-29,Vol Targeting,0.8695492993162014,0.8840660137964779,0.014516714480276471,2.1775071720414706e-05
2013-05-30,Vol Targeting,0.8840660137964779,0.8851275602247889,0.001061546428311022,1.5923196424665331e-06
2013-05-31,Vol Targeting,0.8851275602247889,0.8861478326644391,0.0010202724396501939,1.530408659475291e-06
2013-06-03,Vol Targeting,0.8861478326644391,0.8133331125973344,0.07281472006710465,0.00010922208010065699
2013-06-04,Vol Targeting,0.8133331125973344,0.8170280306570588,0.003694918059724328,5.542377089586492e-06
2013-06-05,Vol Targeting,0.8170280306570588,0.8188812525406253,0.0018532218835665137,2.779832825349771e-06
2013-06-06,Vol Targeting,0.8188812525406253,0.8448231880885768,0.025941935547951545,3.891290332192732e-05
2013-06-07,Vol Targeting,0.8448231880885768,0.8494819222654424,0.0046587341768655754,6.988101265298363e-06
2013-06-10,Vol Targeting,0.8494819222654424,0.8447545320424298,0.004727390223012606,7.0910853345189094e-06
2013-06-11,Vol Targeting,0.8447545320424298,0.8581250885471994,0.013370556504769593,2.005583475715439e-05
2013-06-12,Vol Targeting,0.8581250885471994,0.8782967427226376,0.020171654175438203,3.0257481263157305e-05
2013-06-13,Vol Targeting,0.8782967427226376,0.8795739483195772,0.0012772055969396678,1.915808395409502e-06
2013-06-14,Vol Targeting,0.8795739483195772,1.0,0.12042605168042275,0.00018063907752063413
2013-06-17,Vol Targeting,1.0,0.9352454284561019,0.06475457154389808,9.713185731584711e-05
2013-06-18,Vol Targeting,0.9352454284561019,0.9202403623670414,0.015005066089060493,2.2507599133590738e-05
2013-06-19,Vol Targeting,0.9202403623670414,0.9185630399955729,0.0016773223714685592,2.515983557202839e-06
2013-06-20,Vol Targeting,0.9185630399955729,0.9194981870663667,0.0009351470707937848,1.4027206061906772e-06
2013-06-21,Vol Targeting,0.9194981870663667,0.8026148706775207,0.11688331638884597,0.00017532497458326896
2013-06-24,Vol Targeting,0.8026148706775207,0.849577344633986,0.046962473956465356,7.044371093469804e-05
2013-06-25,Vol Targeting,0.849577344633986,0.8349335892285633,0.014643755405422731,2.19656331081341e-05
2013-06-26,Vol Targeting,0.8349335892285633,0.9002626981185371,0.06532910888997379,9.799366333496069e-05
2013-06-27,Vol Targeting,0.9002626981185371,0.9158063678973197,0.015543669778782632,2.331550466817395e-05
2013-06-28,Vol Targeting,0.9158063678973197,0.8378830066087859,0.07792336128853383,0.00011688504193280075
2013-07-01,Vol Targeting,0.8378830066087859,0.718250954657781,0.1196320519510049,0.00017944807792650736
2013-07-02,Vol Targeting,0.718250954657781,0.7545208422096404,0.03626988755185945,5.440483132778917e-05
2013-07-03,Vol Targeting,0.7545208422096404,0.7558181932053308,0.001297350995690394,1.9460264935355907e-06
2013-07-04,Vol Targeting,0.7558181932053308,0.7340653465116868,0.02175284669364408,3.262927004046612e-05
2013-07-05,Vol Targeting,0.7340653465116868,0.7180793355558017,0.015986010955885033,2.397901643382755e-05
2013-07-08,Vol Targeting,0.7180793355558017,0.7146323824942321,0.003446953061569613,5.17042959235442e-06
2013-07-09,Vol Targeting,0.7146323824942321,0.7102420035925883,0.004390378901643843,6.585568352465765e-06
2013-07-10,Vol Targeting,0.7102420035925883,0.7032082087669299,0.007033794825658357,1.0550692238487536e-05
2013-07-11,Vol Targeting,0.7032082087669299,0.7214277548768591,0.018219546109929152,2.7329319164893728e-05
2013-07-12,Vol Targeting,0.7214277548768591,0.687796582628597,0.033631172248262065,5.04467583723931e-05
2013-07-15,Vol Targeting,0.687796582628597,0.6926462492675096,0.00484966663891262,7.27449995836893e-06
2013-07-16,Vol Targeting,0.6926462492675096,0.7207797179316106,0.028133468664100936,4.2200202996151405e-05
2013-07-17,Vol Targeting,0.7207797179316106,0.7044877000639965,0.016292017867614028,2.4438026801421043e-05
2013-07-18,Vol Targeting,0.7044877000639965,0.7095375983601832,0.005049898296186628,7.574847444279942e-06
2013-07-19,Vol Targeting,0.7095375983601832,0.7011478338274949,0.008389764532688249,1.2584646799032373e-05
2013-07-22,Vol Targeting,0.7011478338274949,0.8155941020216104,0.11444626819411552,0.00017166940229117327
2013-07-23,Vol Targeting,0.8155941020216104,0.8146861477036045,0.0009079543180059435,1.3619314770089152e-06
2013-07-24,Vol Targeting,0.8146861477036045,0.8605294644521112,0.045843316748506724,6.87649751227601e-05
2013-07-25,Vol Targeting,0.8605294644521112,0.8080328157631984,0.052496648688912795,7.87449730333692e-05
2013-07-26,Vol Targeting,0.8080328157631984,0.7748566965030965,0.03317611926010189,4.976417889015283e-05
2013-07-29,Vol Targeting,0.7748566965030965,0.7989880236244694,0.024131327121372892,3.619699068205934e-05
2013-07-30,Vol Targeting,0.7989880236244694,0.9101293137526013,0.1111412901281319,0.00016671193519219785
2013-07-31,Vol Targeting,0.9101293137526013,0.8993274249839389,0.010801888768662393,1.6202833152993592e-05
2013-08-01,Vol Targeting,0.8993274249839389,0.9064001753639285,0.007072750379989556,1.0609125569984335e-05
2013-08-02,Vol Targeting,0.9064001753639285,0.9507103158859432,0.04431014052201476,6.646521078302215e-05
2013-08-05,Vol Targeting,0.9507103158859432,0.9723082759007189,0.021597960014775652,3.239694002216348e-05
2013-08-06,Vol Targeting,0.9723082759007189,0.9820361689173907,0.009727893016671763,1.4591839525007644e-05
2013-08-07,Vol Targeting,0.9820361689173907,0.87424971185401,0.10778645706338064,0.00016167968559507097
2013-08-08,Vol Targeting,0.87424971185401,0.8957477947750185,0.02149808292100852,3.2247124381512785e-05
2013-08-12,Vol Targeting,0.8957477947750185,0.8772859737510877,0.01846182102393079,2.769273153589619e-05
2013-08-13,Vol Targeting,0.8772859737510877,0.9641999577887539,0.08691398403766615,0.00013037097605649923
2013-08-14,Vol Targeting,0.9641999577887539,0.9400142750218297,0.024185682766924232,3.627852415038635e-05
2013-08-16,Vol Targeting,0.9400142750218297,0.9258364530460783,0.014177821975751348,2.1266732963627024e-05
2013-08-19,Vol Targeting,0.9258364530460783,0.7219583833393539,0.2038780697067244,0.0003058171045600866
2013-08-20,Vol Targeting,0.7219583833393539,0.7103478688348935,0.011610514504460379,1.741577175669057e-05
2013-08-21,Vol Targeting,0.7103478688348935,0.7359172086912764,0.025569339856382878,3.835400978457432e-05
2013-08-22,Ema Crossover,1.0,0.0,1.0,0.0015
2013-08-22,Vol Targeting,0.7359172086912764,0.7203536461428338,0.0155635625484426,2.33453438226639e-05
2013-08-23,Vol Targeting,0.7203536461428338,0.6634583971253646,0.05689524901746923,8.534287352620384e-05
2013-08-26,Vol Targeting,0.6634583971253646,0.6538985947773435,0.009559802348021118,1.4339703522031678e-05
2013-08-27,Vol Targeting,0.6538985947773435,0.6592612503546925,0.005362655577349051,8.043983366023577e-06
2013-08-28,Vol Targeting,0.6592612503546925,0.6027061588094544,0.05655509154523808,8.483263731785712e-05
2013-08-29,Vol Targeting,0.6027061588094544,0.6015389334049043,0.001167225404550165,1.7508381068252477e-06
2013-08-30,Vol Targeting,0.6015389334049043,0.5608860267159609,0.04065290668894339,6.097936003341509e-05
2013-09-02,Vol Targeting,0.5608860267159609,0.5558624650244157,0.005023561691545164,7.535342537317747e-06
2013-09-03,Vol Targeting,0.5558624650244157,0.5435280025106994,0.012334462513716282,1.8501693770574424e-05
2013-09-04,Vol Targeting,0.5435280025106994,0.49466290959152354,0.0488650929191759,7.329763937876385e-05
2013-09-05,Vol Targeting,0.49466290959152354,0.47965461664840936,0.015008292943114176,2.2512439414671266e-05
2013-09-06,Vol Targeting,0.47965461664840936,0.4576425155916116,0.02201210105679774,3.301815158519661e-05
2013-09-10,Vol Targeting,0.4576425155916116,0.4694017402047327,0.011759224613121066,1.76388369196816e-05
2013-09-11,Vol Targeting,0.4694017402047327,0.4373252417492637,0.032076498455469005,4.811474768320351e-05
2013-09-12,Vol Targeting,0.4373252417492637,0.4379518935269203,0.0006266517776566394,9.399776664849591e-07
2013-09-13,Vol Targeting,0.4379518935269203,0.43465302620461843,0.0032988673223018905,4.948300983452836e-06
2013-09-16,Vol Targeting,0.43465302620461843,0.4389158891937742,0.004262862989155791,6.394294483733687e-06
2013-09-17,Vol Targeting,0.4389158891937742,0.4396473108227359,0.0007314216289616704,1.0971324434425056e-06
2013-09-18,Vol Targeting,0.4396473108227359,0.49120616781358284,0.051558856990846946,7.733828548627042e-05
2013-09-19,Vol Targeting,0.49120616781358284,0.5050424797245354,0.013836311910952581,2.0754467866428872e-05
2013-09-20,Vol Targeting,0.5050424797245354,0.47450424660762675,0.030538233116908675,4.5807349675363016e-05
2013-09-23,Vol Targeting,0.47450424660762675,0.4764989972279621,0.0019947506203353282,2.9921259305029923e-06
2013-09-24,Vol Targeting,0.4764989972279621,0.46379624570082933,0.012702751527132738,1.9054127290699107e-05
2013-09-25,Vol Targeting,0.46379624570082933,0.4651106252673833,0.001314379566553947,1.9715693498309207e-06
2013-09-26,Vol Targeting,0.4651106252673833,0.4640307369864016,0.0010798882809816557,1.6198324214724836e-06
2013-09-27,Ema Crossover,0.0,1.0,1.0,0.0015
2013-09-27,Vol Targeting,0.4640307369864016,0.5129192696317997,0.04888853264539805,7.333279896809708e-05
2013-09-30,Vol Targeting,0.5129192696317997,0.507378261187475,0.005541008444324702,8.311512666487054e-06
2013-10-01,Vol Targeting,0.507378261187475,0.5057005325512319,0.0016777286362430477,2.5165929543645717e-06
2013-10-03,Vol Targeting,0.5057005325512319,0.5075909064168596,0.0018903738656276259,2.8355607984414387e-06
2013-10-04,Vol Targeting,0.5075909064168596,0.49876538257627306,0.008825523840586491,1.3238285760879738e-05
2013-10-07,Vol Targeting,0.49876538257627306,0.5721616454892574,0.07339626291298434,0.00011009439436947652
2013-10-08,Vol Targeting,0.5721616454892574,0.5840046751889381,0.011843029699680652,1.776454454952098e-05
2013-10-09,Vol Targeting,0.5840046751889381,0.6164130677881003,0.03240839259916228,4.8612588898743424e-05
2013-10-10,Vol Targeting,0.6164130677881003,0.6199607136083474,0.003547645820247025,5.321468730370538e-06
2013-10-11,Vol Targeting,0.6199607136083474,0.7313615413389633,0.11140082773061588,0.00016710124159592383
2013-10-14,Vol Targeting,0.7313615413389633,0.7182356110622784,0.01312593027668485,1.9688895415027276e-05
2013-10-15,Vol Targeting,0.7182356110622784,0.7346899017918275,0.01645429072954907,2.4681436094323606e-05
2013-10-17,Vol Targeting,0.7346899017918275,0.7312768951319321,0.0034130066598954123,5.119509989843118e-06
2013-10-18,Vol Targeting,0.7312768951319321,0.7240139450571713,0.007262950074760743,1.0894425112141115e-05
2013-10-21,Vol Targeting,0.7240139450571713,0.6794833206496366,0.04453062440753475,6.679593661130212e-05
2013-10-22,Vol Targeting,0.6794833206496366,0.6824362440814483,0.002952923431811749,4.429385147717624e-06
2013-10-23,Vol Targeting,0.6824362440814483,0.8267965365493524,0.14436029246790405,0.00021654043870185608
2013-10-24,Vol Targeting,0.8267965365493524,0.8783689766054317,0.051572440056079305,7.735866008411896e-05
2013-10-25,Vol Targeting,0.8783689766054317,0.9848924678805666,0.10652349127513494,0.00015978523691270242
2013-10-28,Vol Targeting,0.9848924678805666,0.9782359108098163,0.006656557070750302,9.984835606125453e-06
2013-10-29,Vol Targeting,0.9782359108098163,0.9637987519067555,0.014437158903060854,2.1655738354591282e-05
2013-10-30,Vol Targeting,0.9637987519067555,0.896348628076044,0.06745012383071147,0.00010117518574606722
2013-10-31,Vol Targeting,0.896348628076044,0.9228390557238136,0.026490427647769654,3.973564147165448e-05
2013-11-01,Vol Targeting,0.9228390557238136,1.0,0.07716094427618636,0.00011574141641427954
2013-11-19,Vol Targeting,1.0,0.9066804531906532,0.09331954680934684,0.00013997932021402027
2013-11-20,Vol Targeting,0.9066804531906532,0.9205025699607391,0.013822116770085935,2.0733175155128902e-05
2013-11-21,Vol Targeting,0.9205025699607391,1.0,0.07949743003926091,0.00011924614505889136
2013-11-22,Vol Targeting,1.0,0.9224895054802486,0.07751049451975145,0.00011626574177962718
2013-11-25,Vol Targeting,0.9224895054802486,0.9226108327502078,0.00012132726995928156,1.8199090493892234e-07
2013-11-26,Vol Targeting,0.9226108327502078,0.8401225218888765,0.08248831086133135,0.00012373246629199703
2013-11-27,Vol Targeting,0.8401225218888765,0.8285370090660192,0.011585512822857247,1.7378269234285872e-05
2013-11-28,Vol Targeting,0.8285370090660192,0.8294851906565343,0.0009481815905150182,1.4222723857725273e-06
2013-11-29,Vol Targeting,0.8294851906565343,0.8310445343590247,0.0015593437024904455,2.3390155537356684e-06
2013-12-02,Vol Targeting,0.8310445343590247,0.8644597558826941,0.03341522152366938,5.012283228550407e-05
2013-12-03,Vol Targeting,0.8644597558826941,0.8604956882784378,0.003964067604256272,5.946101406384408e-06
2013-12-04,Vol Targeting,0.8604956882784378,0.8714026942236108,0.01090700594517302,1.636050891775953e-05
2013-12-05,Vol Targeting,0.8714026942236108,0.8662394331989446,0.005163261024666244,7.744891536999366e-06
2013-12-06,Vol Targeting,0.8662394331989446,0.8452966947793159,0.02094273841962868,3.1414107629443025e-05
2013-12-09,Vol Targeting,0.8452966947793159,0.8506227822665925,0.005326087487276587,7.98913123091488e-06
2013-12-10,Vol Targeting,0.8506227822665925,0.8154090372180004,0.03521374504859209,5.282061757288814e-05
2013-12-11,Vol Targeting,0.8154090372180004,0.8216146835869638,0.006205646368963369,9.308469553445054e-06
2013-12-12,Vol Targeting,0.8216146835869638,0.8387328806439994,0.017118197057035656,2.5677295585553485e-05
2013-12-13,Vol Targeting,0.8387328806439994,0.8337025401840165,0.005030340459982963,7.545510689974444e-06
2013-12-16,Vol Targeting,0.8337025401840165,0.8150275662396976,0.01867497394431883,2.8012460916478245e-05
2013-12-17,Vol Targeting,0.8150275662396976,0.8286893699987076,0.013661803759009938,2.0492705638514908e-05
2013-12-18,Vol Targeting,0.8286893699987076,0.9139659940455106,0.08527662404680303,0.00012791493607020455
2013-12-19,Vol Targeting,0.9139659940455106,0.8818993519839932,0.032066642061517436,4.809996309227616e-05
2013-12-20,Vol Targeting,0.8818993519839932,0.902760155296081,0.02086080331208784,3.129120496813176e-05
2013-12-23,Vol Targeting,0.902760155296081,0.9474333446160327,0.04467318931995168,6.700978397992752e-05
2013-12-24,Vol Targeting,0.9474333446160327,0.9492701494739597,0.0018368048579270324,2.7552072868905487e-06
2013-12-26,Vol Targeting,0.9492701494739597,1.0,0.05072985052604029,7.609477578906043e-05
2014-02-19,Regime Aware,0.0,1.0,1.0,0.0015
2014-02-19,Hybrid,0.0,1.0,1.0,0.0015
2014-02-26,Regime Aware,1.0,0.75,0.25,0.000375
2014-02-26,Hybrid,1.0,0.75,0.25,0.000375
2014-05-13,Vol Targeting,1.0,0.907432334745018,0.09256766525498195,0.0001388514978824729
2014-05-14,Vol Targeting,0.907432334745018,0.8848453939669265,0.022586940778091535,3.3880411167137305e-05
2014-05-15,Vol Targeting,0.8848453939669265,0.9156995012354125,0.03085410726848603,4.628116090272905e-05
2014-05-16,Vol Targeting,0.9156995012354125,0.9167429385706066,0.0010434373351940751,1.5651560027911126e-06
2014-05-19,Vol Targeting,0.9167429385706066,0.9077075498752374,0.00903538869536924,1.355308304305386e-05
2014-05-20,Vol Targeting,0.9077075498752374,0.9222878131842634,0.014580263309026065,2.1870394963539097e-05
2014-05-21,Vol Targeting,0.9222878131842634,0.9573600855219422,0.035072272337678734,5.2608408506518104e-05
2014-05-22,Vol Targeting,0.9573600855219422,0.9815438610982208,0.0241837755762786,3.62756633644179e-05
2014-05-23,Vol Targeting,0.9815438610982208,0.9831180267043494,0.0015741656061286635,2.3612484091929953e-06
2014-05-26,Vol Targeting,0.9831180267043494,0.9658082566110384,0.017309770093311028,2.5964655139966542e-05
2014-05-27,Vol Targeting,0.9658082566110384,0.9601998073517037,0.00560844925933468,8.41267388900202e-06
2014-05-28,Vol Targeting,0.9601998073517037,0.9759004621697493,0.015700654818045612,2.3550982227068418e-05
2014-05-29,Vol Targeting,0.9759004621697493,0.9874275115133655,0.011527049343616147,1.729057401542422e-05
2014-05-30,Vol Targeting,0.9874275115133655,0.9461345891871227,0.04129292232624282,6.193938348936424e-05
2014-06-02,Vol Targeting,0.9461345891871227,0.9514009448501828,0.005266355663060107,7.899533494590161e-06
2014-06-03,Vol Targeting,0.9514009448501828,0.9103239227933095,0.04107702205687325,6.161553308530988e-05
2014-06-04,Vol Targeting,0.9103239227933095,0.9124997964231097,0.002175873629800207,3.2638104447003105e-06
2014-06-05,Vol Targeting,0.9124997964231097,0.9044881491714486,0.008011647251661147,1.2017470877491721e-05
2014-06-06,Vol Targeting,0.9044881491714486,0.9464991396085509,0.042010990437102325,6.301648565565349e-05
